-9223372036854774562	-9223372036854775705	Microsoft Windows XP	\N	1	0	0	-9223372036854775740	3	1	1	1360947908880	1360947908880	\N	0
-9223372036854774561	-9223372036854775705	Microsoft SQL Server 2012	\N	1	0	0	-9223372036854775740	3	1	1	1360947908886	1360947908886	\N	0
-9223372036854774560	-9223372036854775705	Rule Run Errors	\N	1	0	0	-9223372036854775740	3	1	1	1360947908894	1360947908894	\N	0
-9223372036854774559	-9223372036854775705	VMware VM vmx-07	\N	1	0	0	-9223372036854775740	3	1	1	1360947908901	1360947908901	\N	0
-9223372036854774558	-9223372036854775705	Red Hat Enterprise Linux Server 4	\N	1	0	0	-9223372036854775740	3	1	1	1360947908908	1360947908908	\N	0
-9223372036854774557	-9223372036854775705	VMware ESX 4.0	\N	1	0	0	-9223372036854775740	3	1	1	1360947908915	1360947908915	\N	0
-9223372036854774556	-9223372036854775705	Out of Sync Errors	\N	1	0	0	-9223372036854775740	3	1	1	1360947908923	1360947908923	\N	0
-9223372036854774555	-9223372036854775705	Microsoft Windows Server 2008 R2	\N	1	0	0	-9223372036854775740	3	1	1	1360947908932	1360947908932	\N	0
-9223372036854774554	-9223372036854775705	VMware ESX 3.5	\N	1	0	0	-9223372036854775740	3	1	1	1360947908938	1360947908938	\N	0
-9223372036854774553	-9223372036854775705	Incompatible Agent Errors	\N	1	0	0	-9223372036854775740	3	1	1	1360947908945	1360947908945	\N	0
-9223372036854774552	-9223372036854775705	Oracle 10g Enterprise Edition	\N	1	0	0	-9223372036854775740	3	1	1	1360947908952	1360947908952	\N	0
-9223372036854774551	-9223372036854775705	VMware Template vmx-07	\N	1	0	0	-9223372036854775740	3	1	1	1360947908959	1360947908959	\N	0
-9223372036854774550	-9223372036854775705	Connection Errors	\N	1	0	0	-9223372036854775740	3	1	1	1360947908967	1360947908967	\N	0
-9223372036854774549	-9223372036854775705	Monitoring Enabled	\N	1	1	0	-9223372036854775740	3	1	1	1360947908973	1360947908973	\N	0
-9223372036854774548	-9223372036854775705	Status	\N	1	2	2	-9223372036854775740	3	1	1	1360947908975	1360947908975	\N	0
-9223372036854774547	-9223372036854775705	VMware ESXi 5.0	\N	1	0	0	-9223372036854775740	3	1	1	1360947908982	1360947908982	\N	0
